,Lot Area,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice
563,15676,1980,1980,115.0,1733.0,92.0,189.0,2014.0,2014,0,0,2014,1.0,0.0,2,0,2,1,6,2,1980.0,3.0,864.0,462,0,0,255,0,0,0,4,2009,275000
564,11949,1991,2008,196.0,601.0,216.0,158.0,975.0,975,780,0,1755,0.0,1.0,2,1,3,1,7,1,1991.0,2.0,524.0,502,60,0,0,0,0,0,7,2009,235000
565,2880,2004,2005,0.0,0.0,0.0,1376.0,1376.0,1376,1629,0,3005,0.0,0.0,2,1,3,1,9,1,2004.0,3.0,704.0,0,177,0,0,0,0,0,7,2009,280750
566,3951,2009,2009,76.0,0.0,0.0,612.0,612.0,612,612,0,1224,0.0,0.0,2,1,2,1,4,0,2009.0,2.0,528.0,0,234,0,0,0,0,0,6,2009,164500
567,3000,2009,2009,76.0,294.0,0.0,318.0,612.0,612,612,0,1224,0.0,0.0,2,1,2,1,4,0,2009.0,2.0,528.0,0,234,0,0,0,0,0,6,2009,173733
568,3830,2008,2008,280.0,0.0,0.0,1726.0,1726.0,1726,0,0,1726,0.0,0.0,2,1,2,1,6,1,2008.0,2.0,561.0,0,254,0,0,0,0,0,1,2009,222000
569,4217,2008,2008,252.0,962.0,0.0,183.0,1145.0,1256,0,0,1256,1.0,0.0,1,1,1,1,5,1,2008.0,2.0,641.0,0,169,0,0,0,0,0,3,2009,195000
570,3230,1999,1999,894.0,381.0,0.0,348.0,729.0,742,729,0,1471,0.0,0.0,2,1,3,1,6,0,1999.0,2.0,440.0,0,24,0,0,0,0,0,3,2009,172500
571,2998,2000,2000,513.0,507.0,0.0,249.0,756.0,756,756,0,1512,1.0,0.0,2,1,2,1,4,0,2000.0,2.0,440.0,0,32,0,0,0,0,0,8,2009,180000
572,3768,1999,1999,218.0,549.0,0.0,142.0,691.0,713,739,0,1452,1.0,0.0,2,1,3,1,6,0,1999.0,2.0,506.0,0,34,0,0,0,0,0,9,2009,156000
573,2645,1999,2000,456.0,649.0,0.0,321.0,970.0,983,756,0,1739,1.0,0.0,2,1,3,1,7,0,1999.0,2.0,480.0,115,0,0,0,0,0,0,8,2009,172500
574,14694,1977,2008,450.0,1252.0,136.0,306.0,1694.0,1694,0,0,1694,1.0,0.0,2,0,2,1,5,1,1977.0,2.0,642.0,501,120,0,225,0,0,0,6,2009,318750
575,3782,1981,1981,0.0,960.0,0.0,266.0,1226.0,1226,0,0,1226,1.0,0.0,1,0,1,1,4,2,1981.0,2.0,484.0,133,78,0,0,0,0,0,9,2009,211500
576,15417,1981,1981,0.0,121.0,0.0,1619.0,1740.0,1740,0,0,1740,0.0,0.0,1,1,2,1,7,0,1981.0,2.0,540.0,228,20,218,0,0,0,0,6,2009,241600
577,9600,1976,1976,200.0,0.0,0.0,392.0,392.0,1487,1012,0,2499,0.0,0.0,2,1,4,1,5,1,1976.0,2.0,527.0,0,64,0,0,0,0,0,1,2009,180500
578,9991,1976,1993,0.0,1116.0,0.0,165.0,1281.0,1620,0,0,1620,1.0,0.0,2,0,3,1,8,1,1993.0,2.0,490.0,120,78,0,0,0,0,0,6,2009,150000
579,11700,1968,1968,0.0,298.0,0.0,429.0,727.0,829,727,0,1556,0.0,0.0,1,1,4,1,8,0,1968.0,2.0,441.0,0,0,0,0,0,0,0,5,2009,154000
580,11717,1970,1970,571.0,0.0,0.0,1442.0,1442.0,1442,0,0,1442,0.0,0.0,2,0,2,1,6,1,1970.0,2.0,615.0,371,0,0,0,0,0,0,2,2009,185000
581,9156,1968,1968,0.0,0.0,0.0,1489.0,1489.0,1489,0,0,1489,0.0,0.0,2,0,3,1,7,1,1968.0,2.0,462.0,0,0,0,0,0,0,0,8,2009,185750
582,10382,1973,1973,240.0,859.0,32.0,216.0,1107.0,1107,983,0,2090,1.0,0.0,2,1,3,1,7,2,1973.0,2.0,484.0,235,204,228,0,0,0,350,11,2009,200000
583,12732,1974,1974,0.0,560.0,42.0,150.0,752.0,1285,782,0,2067,0.0,0.0,2,1,3,1,7,2,1974.0,2.0,784.0,297,40,0,0,0,0,0,6,2009,206000
584,12936,1972,1972,0.0,593.0,0.0,130.0,723.0,735,660,0,1395,0.0,1.0,1,1,3,1,6,1,1972.0,2.0,497.0,294,116,0,0,0,0,0,12,2009,162000
585,10400,1967,1997,256.0,0.0,0.0,932.0,932.0,1271,1369,0,2640,0.0,0.0,2,1,5,1,8,1,1967.0,2.0,515.0,0,120,0,0,168,0,0,5,2009,256900
586,17871,1967,1976,359.0,528.0,0.0,1152.0,1680.0,1724,0,0,1724,1.0,0.0,1,1,3,1,7,1,1967.0,2.0,480.0,0,0,0,0,0,0,0,6,2009,197900
587,9600,1969,1969,128.0,553.0,147.0,588.0,1288.0,1336,0,0,1336,0.0,1.0,2,0,3,1,6,1,1969.0,2.0,502.0,312,11,0,0,0,0,650,8,2009,163000
588,9000,1969,1969,200.0,955.0,0.0,261.0,1216.0,1216,0,0,1216,1.0,0.0,1,0,3,1,5,0,1969.0,1.0,336.0,0,0,0,0,0,0,0,8,2009,113000
589,13774,1977,1992,283.0,432.0,0.0,476.0,908.0,1316,972,0,2288,0.0,0.0,1,2,4,1,8,2,1977.0,2.0,520.0,321,72,0,0,156,0,0,11,2009,230000
590,9650,1977,1977,360.0,686.0,0.0,664.0,1350.0,1334,0,0,1334,0.0,1.0,2,0,2,1,6,1,1977.0,2.0,630.0,0,16,0,0,0,0,0,4,2009,167900
591,10140,1998,1999,0.0,144.0,1127.0,379.0,1650.0,1680,0,0,1680,1.0,0.0,2,0,3,1,7,1,1998.0,2.0,583.0,78,73,0,0,0,0,0,6,2009,213250
592,8400,2001,2001,0.0,643.0,0.0,167.0,810.0,810,855,0,1665,1.0,0.0,2,1,3,1,6,0,2001.0,2.0,528.0,0,45,0,0,0,0,0,11,2009,227000
593,7130,1967,1967,0.0,648.0,0.0,216.0,864.0,864,0,0,864,0.0,1.0,1,0,2,1,5,0,1967.0,1.0,312.0,0,0,0,0,0,0,0,6,2009,130000
594,9600,1967,1967,0.0,0.0,0.0,1568.0,1568.0,1568,0,0,1568,0.0,0.0,1,1,3,1,7,0,1967.0,2.0,440.0,160,40,0,0,0,0,0,3,2009,143000
595,9100,1965,1965,0.0,338.0,466.0,121.0,925.0,925,0,0,925,0.0,1.0,1,0,2,1,5,0,1965.0,1.0,429.0,0,0,0,0,0,0,0,7,2009,117500
596,9600,1974,1974,252.0,698.0,0.0,467.0,1165.0,1165,896,0,2061,0.0,1.0,2,1,4,1,8,1,1974.0,2.0,498.0,0,77,0,0,196,0,0,5,2009,168500
597,16500,1971,1971,509.0,962.0,0.0,270.0,1232.0,1320,0,0,1320,0.0,1.0,2,0,3,1,5,1,1971.0,2.0,495.0,0,20,0,0,0,0,0,5,2009,172500
598,9790,1967,1967,0.0,251.0,630.0,491.0,1372.0,1342,0,0,1342,0.0,0.0,2,0,3,1,7,1,1967.0,2.0,457.0,0,0,0,0,197,0,0,9,2009,161500
599,7436,1960,1960,0.0,734.0,0.0,160.0,894.0,894,0,0,894,1.0,0.0,1,0,2,1,5,1,1988.0,2.0,396.0,0,0,0,360,0,0,0,8,2009,141500
600,8125,1959,1959,0.0,403.0,0.0,461.0,864.0,864,0,0,864,0.0,0.0,1,0,3,1,5,0,1960.0,1.0,308.0,0,0,0,0,0,0,0,9,2009,118000
601,9100,1959,1959,0.0,612.0,0.0,252.0,864.0,864,0,0,864,0.0,0.0,1,0,2,1,5,0,2008.0,1.0,300.0,0,0,0,0,0,0,450,10,2009,127500
602,9450,1957,1957,160.0,775.0,0.0,265.0,1040.0,1362,0,0,1362,1.0,0.0,1,0,3,1,6,1,1982.0,3.0,768.0,0,0,84,0,0,0,0,5,2009,140000
603,13495,1956,1956,70.0,625.0,201.0,222.0,1048.0,1728,0,0,1728,1.0,0.0,2,0,3,1,7,1,1956.0,2.0,576.0,0,99,0,0,0,0,0,7,2009,177625
604,11475,1958,1958,95.0,0.0,0.0,1584.0,1584.0,1776,0,0,1776,1.0,0.0,2,0,4,2,9,0,1968.0,3.0,888.0,0,25,0,0,0,0,0,7,2009,110000
605,10004,1964,1964,180.0,196.0,345.0,975.0,1516.0,1516,0,0,1516,0.0,0.0,1,1,3,1,6,0,1964.0,2.0,472.0,0,0,0,0,152,0,0,2,2009,167000
606,9350,1961,1995,217.0,310.0,512.0,491.0,1313.0,1313,0,0,1313,1.0,0.0,1,1,3,1,6,1,1961.0,2.0,610.0,172,28,0,0,121,0,0,2,2009,153000
607,10500,1964,1964,144.0,998.0,0.0,294.0,1292.0,1292,0,0,1292,1.0,0.0,1,1,3,1,6,2,1964.0,2.0,520.0,0,32,0,0,92,0,0,7,2009,145100
608,11000,1966,1966,200.0,740.0,230.0,184.0,1154.0,1154,0,0,1154,0.0,0.0,1,1,3,1,6,1,1966.0,2.0,480.0,0,58,0,0,0,0,0,11,2009,154000
609,8970,1965,1965,0.0,388.0,0.0,356.0,744.0,825,1315,0,2140,0.0,0.0,2,1,4,1,7,1,1965.0,2.0,549.0,0,40,264,0,0,0,0,6,2009,177500
610,12095,1964,1964,115.0,564.0,0.0,563.0,1127.0,1445,0,0,1445,0.0,0.0,1,1,3,1,7,1,1964.0,2.0,645.0,180,0,0,0,0,0,0,8,2009,158000
611,9600,1959,1959,132.0,991.0,0.0,50.0,1041.0,1041,0,0,1041,1.0,0.0,1,0,3,1,6,0,1959.0,1.0,270.0,224,88,0,0,0,0,0,7,2009,124500
612,11475,1961,1961,90.0,568.0,0.0,640.0,1208.0,1576,0,0,1576,1.0,0.0,1,0,4,1,7,1,1961.0,2.0,368.0,85,0,0,0,0,0,0,9,2009,174500
613,9768,1955,1955,0.0,100.0,247.0,613.0,960.0,960,0,0,960,1.0,0.0,1,0,2,1,5,0,1955.0,1.0,330.0,0,70,0,0,0,0,0,2,2009,122000
615,7015,1950,1950,161.0,185.0,0.0,524.0,709.0,979,224,0,1203,1.0,0.0,1,0,3,1,5,1,1950.0,1.0,352.0,0,0,248,0,0,0,0,7,2009,110000
616,12160,1953,1953,90.0,1024.0,0.0,481.0,1505.0,1505,0,0,1505,1.0,0.0,1,0,2,1,6,1,1953.0,2.0,505.0,0,0,0,162,0,0,0,2,2009,149500
617,9900,1967,1967,0.0,1173.0,0.0,507.0,1680.0,1691,0,0,1691,1.0,0.0,1,0,2,1,5,0,1967.0,2.0,550.0,0,67,260,0,0,0,0,4,2009,175000
618,9600,1953,1953,238.0,1285.0,0.0,131.0,1416.0,1644,0,0,1644,1.0,0.0,1,0,3,1,7,2,1953.0,2.0,418.0,110,0,0,0,0,0,0,10,2009,167000
619,9600,1956,1956,0.0,504.0,0.0,546.0,1050.0,1050,0,0,1050,0.0,0.0,1,0,2,1,5,0,1956.0,1.0,338.0,0,0,0,0,0,0,0,6,2009,128900
620,9600,1950,2005,0.0,120.0,0.0,736.0,856.0,1112,556,0,1668,0.0,0.0,1,1,3,1,6,0,1950.0,1.0,271.0,0,0,0,0,0,0,0,9,2009,140000
621,9600,1950,2007,0.0,607.0,0.0,506.0,1113.0,1113,0,0,1113,0.0,0.0,1,0,3,1,5,1,1950.0,1.0,264.0,0,80,120,0,0,0,0,7,2009,147000
622,8944,1967,1967,0.0,0.0,0.0,1584.0,1584.0,1584,0,0,1584,0.0,0.0,2,0,4,2,8,0,1967.0,3.0,792.0,0,152,0,0,0,0,0,4,2009,124000
623,10573,1961,1961,3.0,1312.0,0.0,141.0,1453.0,1453,0,0,1453,1.0,0.0,2,0,3,1,6,1,1961.0,2.0,530.0,0,49,0,0,288,0,0,4,2009,187500
624,9500,1963,1963,247.0,609.0,0.0,785.0,1394.0,1394,0,0,1394,1.0,0.0,1,1,3,1,6,2,1963.0,2.0,514.0,0,76,0,0,185,0,0,7,2009,159000
625,14695,1966,2008,210.0,1387.0,0.0,175.0,1562.0,1567,0,0,1567,1.0,0.0,2,0,2,1,5,2,1966.0,2.0,542.0,0,110,0,0,342,0,0,7,2009,256000
626,13600,1965,1990,176.0,454.0,0.0,314.0,768.0,1186,800,0,1986,0.0,0.0,2,1,3,1,7,3,1965.0,2.0,486.0,0,42,0,0,189,0,0,10,2009,205000
627,13000,1968,1968,576.0,448.0,0.0,448.0,896.0,1182,960,0,2142,0.0,0.0,2,1,4,1,8,1,1968.0,1.0,509.0,0,72,0,0,252,0,0,6,2009,193500
628,13560,1968,1968,216.0,0.0,0.0,1392.0,1392.0,1392,0,0,1392,1.0,0.0,1,0,2,1,5,2,1968.0,2.0,576.0,0,0,240,0,0,0,0,7,2009,110000
629,12513,1920,2007,0.0,0.0,0.0,715.0,715.0,1281,457,0,1738,0.0,0.0,2,0,4,1,7,1,1920.0,1.0,368.0,55,0,0,0,0,0,0,6,2009,104900
630,8760,1956,1956,164.0,856.0,0.0,313.0,1169.0,1144,0,0,1144,1.0,0.0,1,0,3,1,6,0,1956.0,1.0,286.0,257,0,0,0,0,0,0,6,2009,150000
631,8400,1957,1957,0.0,189.0,661.0,628.0,1478.0,1478,0,0,1478,1.0,0.0,1,1,3,1,6,2,1957.0,2.0,442.0,114,0,0,0,216,0,0,6,2009,156500
632,12285,1960,1960,128.0,544.0,0.0,785.0,1329.0,1329,0,0,1329,0.0,0.0,1,1,3,1,5,2,1960.0,2.0,441.0,0,0,203,0,0,0,0,8,2009,176000
633,9240,1959,1998,0.0,708.0,0.0,280.0,988.0,988,0,0,988,1.0,0.0,2,0,3,1,6,0,1959.0,1.0,297.0,156,0,0,0,0,0,0,6,2009,149500
634,9600,1958,1988,183.0,620.0,620.0,0.0,1240.0,1632,0,0,1632,1.0,0.0,2,0,3,1,6,1,1958.0,1.0,338.0,289,0,0,0,0,0,0,4,2009,139000
635,12400,1958,1998,176.0,585.0,0.0,630.0,1215.0,1215,0,0,1215,0.0,0.0,1,0,3,1,6,0,1958.0,1.0,297.0,0,0,0,0,234,0,0,6,2009,155000
636,8750,1956,1956,0.0,435.0,202.0,565.0,1202.0,1202,0,0,1202,0.0,1.0,1,0,3,1,6,0,1956.0,1.0,304.0,0,35,120,0,0,0,0,11,2009,120000
637,8750,1955,1955,0.0,172.0,483.0,727.0,1382.0,1382,0,0,1382,0.0,1.0,1,0,3,1,6,0,1955.0,1.0,350.0,280,0,0,0,0,0,0,7,2009,153000
638,10400,1956,1956,0.0,155.0,750.0,295.0,1200.0,1200,0,0,1200,1.0,0.0,1,0,3,1,6,2,1956.0,1.0,294.0,0,189,140,0,0,0,0,11,2009,144000
639,19296,1962,1962,399.0,672.0,690.0,0.0,1362.0,1382,0,0,1382,1.0,0.0,1,0,3,1,6,1,1991.0,2.0,884.0,0,0,252,0,0,0,0,5,2009,176000
640,8532,1954,1990,650.0,1213.0,0.0,84.0,1297.0,1297,0,0,1297,0.0,1.0,1,0,3,1,5,1,1954.0,2.0,498.0,0,0,0,0,0,0,0,10,2009,153000
641,9482,1958,1958,657.0,0.0,0.0,1866.0,1866.0,1866,0,0,1866,0.0,0.0,2,0,4,2,8,0,1958.0,2.0,495.0,0,0,0,0,0,0,0,12,2009,135000
642,8128,1954,1954,80.0,490.0,0.0,572.0,1062.0,1062,0,0,1062,1.0,0.0,1,0,3,1,6,0,1954.0,1.0,297.0,0,0,0,0,0,0,0,2,2009,131000
643,10634,1953,1953,0.0,428.0,180.0,0.0,608.0,1319,0,0,1319,1.0,0.0,1,0,3,1,5,0,1953.0,1.0,270.0,66,0,0,0,0,0,0,11,2009,123000
644,13070,1951,1951,0.0,308.0,0.0,323.0,631.0,1112,0,0,1112,0.0,0.0,1,0,2,1,5,0,1951.0,2.0,480.0,0,0,0,0,255,0,0,10,2009,126000
645,10434,1955,1955,0.0,0.0,0.0,1005.0,1005.0,1005,0,0,1005,0.0,0.0,1,0,2,1,5,1,1977.0,2.0,672.0,0,0,0,0,0,0,0,11,2009,115000
646,14559,1951,2000,70.0,650.0,180.0,178.0,1008.0,1363,0,0,1363,1.0,0.0,1,0,2,1,6,2,1951.0,1.0,288.0,324,42,0,0,168,0,2000,6,2009,164900
647,8480,1945,1950,0.0,700.0,0.0,93.0,793.0,793,0,0,793,1.0,0.0,1,0,2,1,4,0,1945.0,1.0,240.0,0,0,0,0,0,0,0,8,2009,113000
648,7626,1952,2005,0.0,931.0,0.0,100.0,1031.0,1031,0,0,1031,1.0,0.0,1,0,2,1,5,0,1952.0,1.0,230.0,0,0,0,0,0,0,0,3,2009,145500
649,9533,1953,1953,140.0,0.0,0.0,0.0,0.0,1210,0,0,1210,0.0,0.0,1,1,2,1,7,0,1953.0,1.0,616.0,208,0,100,0,0,0,0,8,2009,102900
650,10615,1900,1970,0.0,440.0,0.0,538.0,978.0,1014,685,0,1699,1.0,0.0,2,0,3,2,7,0,1920.0,2.0,420.0,0,74,0,0,0,0,0,8,2009,95000
651,11419,1948,1999,0.0,699.0,0.0,0.0,699.0,801,726,0,1527,1.0,0.0,1,1,3,1,6,1,1948.0,2.0,410.0,0,0,134,0,0,0,0,12,2009,152500
652,9600,1950,1950,0.0,390.0,0.0,810.0,1200.0,1200,0,0,1200,0.0,0.0,1,0,3,1,6,0,1950.0,1.0,246.0,126,0,0,0,0,0,0,8,2009,129900
653,8000,1948,2002,0.0,680.0,0.0,292.0,972.0,972,0,0,972,1.0,0.0,1,0,2,1,5,1,1948.0,1.0,240.0,0,0,0,0,0,0,0,5,2009,132000
654,5470,1958,1958,0.0,0.0,0.0,792.0,792.0,792,0,0,792,0.0,0.0,1,0,2,1,4,0,1958.0,1.0,366.0,0,90,0,0,0,0,0,8,2009,99900
655,10410,1916,1987,0.0,0.0,0.0,660.0,660.0,808,704,144,1656,0.0,0.0,2,1,3,1,8,0,1916.0,1.0,180.0,0,0,0,140,0,0,0,8,2009,135000
656,10800,1939,2006,0.0,0.0,0.0,676.0,676.0,676,676,0,1352,0.0,1.0,2,0,4,1,7,0,1939.0,2.0,720.0,187,0,128,0,0,0,0,8,2009,149000
657,8146,1900,2003,0.0,0.0,0.0,405.0,405.0,717,322,0,1039,0.0,0.0,1,0,2,1,6,0,1940.0,1.0,281.0,0,0,168,0,111,0,0,5,2009,114000
658,9022,1924,2006,0.0,0.0,0.0,768.0,768.0,792,0,0,792,0.0,0.0,1,0,2,1,5,0,1924.0,1.0,240.0,316,0,120,0,0,0,0,5,2009,109500
659,10230,1925,1950,0.0,0.0,0.0,1054.0,1054.0,1078,0,0,1078,0.0,0.0,1,0,3,1,6,0,1987.0,1.0,264.0,0,0,0,0,112,0,0,12,2009,125000
660,10410,1915,1950,0.0,0.0,0.0,1313.0,1313.0,1313,0,1064,2377,0.0,0.0,2,0,3,1,8,1,1954.0,2.0,528.0,0,0,432,0,0,0,0,6,2009,142900
661,7200,1910,2008,0.0,0.0,0.0,560.0,560.0,930,760,0,1690,0.0,0.0,2,0,4,1,5,0,2008.0,2.0,624.0,0,0,112,0,0,0,0,8,2009,156500
663,5400,1920,1950,0.0,315.0,105.0,420.0,840.0,840,534,0,1374,0.0,0.0,1,0,2,1,6,0,1967.0,1.0,338.0,0,0,198,0,0,0,0,10,2009,105000
664,10800,1920,1950,0.0,0.0,0.0,720.0,720.0,846,0,0,846,0.0,0.0,1,0,2,1,4,0,1980.0,2.0,576.0,0,0,0,0,0,0,0,6,2009,106000
665,10800,1890,1998,0.0,0.0,0.0,630.0,630.0,725,0,0,725,0.0,0.0,1,1,1,1,4,0,1959.0,1.0,320.0,0,30,0,0,0,0,0,11,2009,78500
666,9671,1969,1969,480.0,0.0,0.0,1248.0,1248.0,1248,1296,0,2544,0.0,0.0,2,2,6,2,12,0,1969.0,3.0,907.0,0,0,0,0,0,0,0,8,2009,190000
667,10143,1963,1963,295.0,384.0,0.0,996.0,1380.0,1380,0,0,1380,0.0,0.0,1,1,3,1,6,0,1963.0,1.0,364.0,0,0,0,0,216,0,0,6,2009,154000
668,11500,1967,1967,0.0,872.0,60.0,108.0,1040.0,1040,0,0,1040,1.0,0.0,1,0,3,1,6,1,1967.0,2.0,480.0,0,0,156,0,0,0,0,5,2009,163000
669,11643,1969,1969,368.0,500.0,0.0,748.0,1248.0,1338,1296,0,2634,1.0,1.0,2,2,6,2,12,0,1969.0,4.0,968.0,0,0,0,0,0,0,0,8,2009,200000
670,8010,1958,2007,0.0,745.0,0.0,206.0,951.0,951,0,0,951,1.0,0.0,1,0,2,1,6,0,1985.0,2.0,480.0,0,0,42,0,0,0,450,9,2009,143500
671,10454,1957,1957,143.0,546.0,0.0,559.0,1105.0,1105,0,0,1105,0.0,0.0,1,0,3,1,5,0,1957.0,1.0,308.0,0,0,0,0,0,0,0,4,2009,135000
672,8712,1957,2000,0.0,860.0,0.0,132.0,992.0,1306,0,0,1306,1.0,0.0,1,0,2,1,5,0,1968.0,1.0,756.0,0,0,0,0,0,0,0,5,2009,153000
673,17600,1960,1960,30.0,1270.0,0.0,208.0,1478.0,1478,0,0,1478,1.0,0.0,2,0,3,1,6,2,1960.0,2.0,498.0,0,40,0,0,0,0,0,12,2009,157500
674,9000,1958,1958,82.0,0.0,0.0,160.0,160.0,1142,0,0,1142,0.0,0.0,1,0,2,1,5,1,1958.0,1.0,384.0,0,28,64,0,0,0,0,4,2009,113500
675,12144,1949,1950,0.0,375.0,0.0,457.0,832.0,1036,0,232,1268,0.0,0.0,1,0,3,1,6,1,1949.0,1.0,288.0,0,28,0,0,0,0,0,9,2009,133000
676,8544,1950,1950,0.0,0.0,0.0,0.0,0.0,1040,0,0,1040,0.0,0.0,2,0,2,2,6,0,1987.0,2.0,400.0,0,0,0,0,0,0,0,6,2009,92900
677,8064,1950,1950,0.0,621.0,0.0,174.0,795.0,765,368,0,1133,0.0,0.0,1,0,3,1,5,0,1989.0,2.0,900.0,0,0,0,0,231,0,0,12,2009,128500
678,7200,1949,1950,0.0,0.0,0.0,0.0,0.0,1040,0,0,1040,0.0,0.0,2,0,2,2,6,0,1956.0,2.0,420.0,0,0,0,0,0,0,0,6,2009,90000
679,7200,1950,1982,0.0,180.0,352.0,676.0,1208.0,1136,768,0,1904,1.0,0.0,1,1,3,1,7,0,1950.0,1.0,240.0,0,0,168,0,0,0,0,5,2009,138000
680,7350,1958,1958,0.0,0.0,0.0,1041.0,1041.0,1041,0,0,1041,0.0,0.0,1,0,3,1,6,0,1958.0,1.0,294.0,0,0,0,0,0,0,0,3,2009,128000
681,7560,1958,1965,0.0,504.0,0.0,525.0,1029.0,1339,0,0,1339,0.0,0.0,1,0,3,1,6,0,1958.0,1.0,294.0,0,0,0,0,0,0,0,5,2009,139000
682,7200,1952,1952,0.0,630.0,102.0,0.0,732.0,732,0,0,732,1.0,0.0,1,0,2,1,4,0,1952.0,1.0,240.0,0,68,0,0,0,0,0,9,2009,118900
683,8000,1959,1959,0.0,433.0,95.0,0.0,528.0,1183,0,0,1183,1.0,0.0,1,0,3,1,6,0,1959.0,1.0,288.0,0,0,0,0,0,0,0,7,2009,138000
684,7931,1959,1959,0.0,1148.0,0.0,0.0,1148.0,1148,0,0,1148,1.0,0.0,1,0,3,1,6,0,1959.0,1.0,672.0,0,0,0,0,0,0,0,7,2009,132500
685,10800,1949,1996,0.0,0.0,0.0,832.0,832.0,832,629,0,1461,0.0,0.0,2,0,4,1,6,0,1949.0,1.0,384.0,0,204,0,0,0,0,0,8,2009,133500
686,8064,1948,1994,0.0,120.0,0.0,744.0,864.0,1064,0,431,1495,0.0,0.0,1,0,3,1,6,0,1994.0,2.0,576.0,180,36,0,0,0,0,0,8,2009,135000
687,7570,1964,1964,420.0,0.0,0.0,780.0,780.0,993,813,0,1806,0.0,0.0,1,1,4,1,8,0,1964.0,2.0,483.0,0,55,0,0,0,0,0,3,2009,144750
688,8604,1978,1978,124.0,941.0,0.0,0.0,941.0,941,0,0,941,1.0,0.0,1,0,2,1,4,0,1978.0,2.0,564.0,0,40,0,0,0,0,0,11,2009,145000
689,7936,1963,1963,0.0,826.0,0.0,219.0,1045.0,1045,0,0,1045,1.0,0.0,1,0,3,1,6,1,1963.0,1.0,264.0,0,0,0,0,0,0,0,4,2009,127000
690,6600,1962,1962,0.0,0.0,0.0,894.0,894.0,894,0,0,894,0.0,0.0,1,0,2,1,5,0,1962.0,1.0,308.0,0,0,0,0,0,0,0,8,2009,109500
691,3950,1926,2004,0.0,468.0,0.0,350.0,818.0,818,406,0,1224,0.0,0.0,1,0,3,1,5,0,1926.0,1.0,210.0,0,0,116,0,0,0,0,12,2009,115000
692,10440,1910,1981,0.0,0.0,0.0,440.0,440.0,682,548,0,1230,0.0,0.0,1,1,2,1,5,0,1966.0,2.0,440.0,74,0,128,0,0,0,0,5,2009,110000
693,4080,1935,1998,0.0,0.0,0.0,901.0,901.0,861,517,0,1378,0.0,0.0,1,0,3,1,6,0,1920.0,1.0,162.0,54,0,40,0,0,0,0,6,2009,128900
694,10307,1910,1950,0.0,633.0,0.0,339.0,972.0,972,972,0,1944,1.0,0.0,2,0,4,2,12,0,1920.0,2.0,324.0,0,28,169,0,0,0,0,6,2009,103500
695,5720,1941,1950,0.0,0.0,0.0,676.0,676.0,676,455,0,1131,0.0,0.0,1,1,3,1,5,0,1941.0,1.0,200.0,26,0,0,0,0,0,0,8,2009,66500
696,15660,1910,2003,0.0,0.0,0.0,240.0,240.0,810,496,0,1306,0.0,0.0,1,1,3,1,6,0,1959.0,2.0,472.0,0,0,0,0,0,0,0,7,2009,130000
698,6406,1939,1950,0.0,421.0,0.0,269.0,690.0,868,690,0,1558,0.0,0.0,1,1,3,1,7,1,1939.0,2.0,400.0,0,36,0,0,182,0,0,10,2009,150000
699,6600,1892,1965,0.0,0.0,0.0,994.0,994.0,1378,994,0,2372,0.0,0.0,2,0,4,2,11,0,1985.0,1.0,432.0,0,287,0,0,0,0,0,12,2009,107500
701,7596,1952,1952,360.0,0.0,0.0,960.0,960.0,960,1000,0,1960,0.0,0.0,2,0,4,2,10,0,1952.0,2.0,400.0,0,0,0,0,0,0,0,7,2009,124500
702,3378,1946,1992,0.0,0.0,0.0,651.0,651.0,707,682,0,1389,0.0,0.0,1,1,3,1,6,2,1947.0,1.0,240.0,0,0,126,0,0,0,0,9,2009,135000
704,6000,1953,1953,0.0,0.0,0.0,936.0,936.0,936,0,0,936,0.0,0.0,1,0,2,1,4,0,1974.0,2.0,576.0,0,32,112,0,0,0,0,2,2009,93000
705,6000,1950,1970,0.0,384.0,0.0,384.0,768.0,768,560,0,1328,0.0,0.0,1,1,3,1,6,0,1950.0,1.0,308.0,0,12,0,0,0,0,0,3,2009,129500
706,6000,1954,1954,0.0,0.0,0.0,811.0,811.0,811,576,0,1387,0.0,0.0,2,0,3,2,7,0,1954.0,1.0,256.0,0,0,0,0,0,0,0,11,2009,93000
707,7404,1920,1950,0.0,0.0,0.0,861.0,861.0,861,0,0,861,0.0,0.0,1,0,2,1,5,0,1920.0,2.0,288.0,0,0,128,0,0,0,0,11,2009,80000
708,5925,1940,1950,0.0,0.0,0.0,0.0,0.0,612,0,0,612,0.0,0.0,1,0,1,1,4,0,1965.0,1.0,308.0,0,0,25,0,0,0,0,10,2009,45000
710,5784,1938,1996,0.0,0.0,0.0,190.0,190.0,886,0,0,886,0.0,0.0,1,0,2,1,4,0,1938.0,1.0,273.0,144,20,80,0,0,0,0,12,2009,91300
